Orthogroup	ath	zma
OG0000172	AT2G47000.1, AT3G62150.2, AT1G02530.1, AT1G02520.1, AT4G01830.1, AT4G01820.1	Zm00001d040562_P002, Zm00001d008178_P001
OG0000173	AT5G02560.2	Zm00001d038381_P001
OG0000173	AT5G59870.1, AT5G27670.1	Zm00001d035619_P001, Zm00001d021300_P001, Zm00001d006213_P001, Zm00001d012837_P001, Zm00001d044246_P002, Zm00001d047787_P001, Zm00001d019045_P001
OG0000175	AT2G43820.1, AT2G43840.2	Zm00001d006137_P001, Zm00001d006140_P001, Zm00001d006145_P001, Zm00001d021167_P001, Zm00001d021168_P001, Zm00001d024127_P001
OG0000176	AT5G44030.2	Zm00001d032776_P002
OG0000176	AT5G17420.1	Zm00001d020531_P001, Zm00001d005775_P005
OG0000176	AT5G09870.1, AT5G64740.1, AT2G21770.1, AT4G39350.1	Zm00001d019317_P002, Zm00001d005478_P009, Zm00001d019507_P001, Zm00001d005451_P049, Zm00001d034770_P003, Zm00001d046691_P005
OG0000182	AT2G18230.1	Zm00001d051564_P001
OG0000182	AT3G53620.1	Zm00001d035616_P001
OG0000182	AT2G46860.1, AT4G01480.1, AT1G01050.1	Zm00001d010171_P002, Zm00001d026680_P003, Zm00001d002889_P002
OG0000183	AT4G23650.1	Zm00001d009708_P001, Zm00001d044185_P005, Zm00001d011392_P001
OG0000183	AT5G12180.1, AT5G19360.1	Zm00001d043150_P002, Zm00001d012552_P005, Zm00001d010659_P001, Zm00001d004998_P001, Zm00001d052438_P001
OG0000189	AT2G19900.1	Zm00001d012764_P001
OG0000189	AT1G79750.1, AT5G11670.1, AT5G25880.1	Zm00001d043601_P003, Zm00001d037961_P004, Zm00001d037962_P003, Zm00001d000316_P001, Zm00001d034292_P001, Zm00001d037693_P003, Zm00001d010358_P001
OG0000190	AT4G24890.1, AT5G50400.1	Zm00001d031657_P001, Zm00001d004075_P002
OG0000190	AT1G13750.1	Zm00001d048090_P002, Zm00001d006374_P001, Zm00001d030765_P003
OG0000191	AT5G61580.1	Zm00001d043563_P002, Zm00001d038775_P002
OG0000191	AT4G26270.1, AT5G56630.1, AT4G29220.1, AT4G32840.1	Zm00001d039499_P002, Zm00001d008816_P001, Zm00001d037910_P001, Zm00001d010375_P001, Zm00001d045326_P004, Zm00001d036206_P001
OG0000192	AT1G66230.1, AT5G16600.1, AT5G14340.1, AT5G62320.1	Zm00001d037334_P001, Zm00001d051788_P001, Zm00001d032240_P001, Zm00001d020405_P001, Zm00001d020408_P001
OG0000193	AT1G31490.1	Zm00001d045338_P001, Zm00001d036197_P001, Zm00001d023216_P001, Zm00001d023215_P001
OG0000199	AT4G16430.1, AT4G00870.1	Zm00001d052728_P001, Zm00001d006150_P001, Zm00001d021164_P001, Zm00001d031717_P001
OG0000200	AT1G15690.1	Zm00001d037576_P001, Zm00001d009222_P001, Zm00001d037492_P001, Zm00001d045139_P002, Zm00001d015569_P001, Zm00001d053727_P003, Zm00001d046591_P001
OG0000201	AT1G60730.3, AT1G60710.1, AT1G60690.1, AT1G60680.1, AT1G10810.1, AT1G60750.1	Zm00001d006365_P001, Zm00001d031666_P002, Zm00001d036024_P001
OG0000202	AT3G51325.1	Zm00001d052593_P001
OG0000205	AT4G37970.1, AT4G39330.1, AT2G21890.1, AT2G21730.1, AT4G37990.1, AT4G37980.1	Zm00001d002346_P002, Zm00001d024314_P001, Zm00001d020400_P001
OG0000208	AT3G29794.1	Zm00001d004049_P001, Zm00001d029528_P001, Zm00001d031658_P001, Zm00001d020682_P001, Zm00001d020393_P001, Zm00001d043143_P001, Zm00001d011000_P001, Zm00001d020269_P001, Zm00001d014115_P001, Zm00001d005292_P001, Zm00001d020784_P001, Zm00001d051109_P001, Zm00001d047332_P001, Zm00001d015998_P001, Zm00001d051293_P001, Zm00001d032614_P001, Zm00001d036114_P001, Zm00001d016359_P001, Zm00001d024228_P001, Zm00001d008790_P001, Zm00001d050797_P001, Zm00001d007629_P001, Zm00001d030687_P001, Zm00001d042311_P001, Zm00001d031054_P001, Zm00001d046724_P001, Zm00001d038785_P001, Zm00001d045748_P001, Zm00001d014075_P001, Zm00001d047613_P001, Zm00001d018228_P001, Zm00001d039761_P001, Zm00001d053444_P001, Zm00001d047170_P001, Zm00001d003082_P001, Zm00001d017127_P001, Zm00001d043373_P001, Zm00001d027406_P001, Zm00001d014835_P001
OG0000219	AT1G04160.1, AT5G43900.3, AT2G20290.1, AT4G28710.1	Zm00001d019495_P001, Zm00001d034927_P001, Zm00001d018481_P033
OG0000219	AT1G54560.1, AT1G08730.1	Zm00001d044819_P002
OG0000219	AT1G17580.1, AT5G20470.1, AT5G20490.2	Zm00001d044303_P003
OG0000220	AT4G40010.1	Zm00001d026690_P001, Zm00001d042695_P002, Zm00001d012263_P002, Zm00001d038326_P003
OG0000220	AT1G60940.1, AT1G10940.2, AT2G23030.1, AT5G63650.1, AT5G08590.1	Zm00001d050723_P001, Zm00001d016783_P001, Zm00001d003659_P002
OG0000221	AT1G09070.1, AT3G62780.1, AT3G16510.1, AT4G15755.1, AT4G15740.1	Zm00001d024836_P001, Zm00001d022478_P001, Zm00001d004483_P001, Zm00001d037892_P001, Zm00001d013855_P002, Zm00001d042214_P001, Zm00001d042659_P001, Zm00001d011919_P001
OG0000222	AT3G48100.1, AT5G62920.1, AT1G74890.1, AT1G19050.1, AT4G00760.1	Zm00001d001865_P001, Zm00001d026594_P001, Zm00001d019555_P002, Zm00001d017307_P001, Zm00001d002982_P001
OG0000223	AT1G22590.2	Zm00001d048894_P001, Zm00001d016791_P001, Zm00001d013792_P001
OG0000224	AT3G19430.2	Zm00001d052527_P001, Zm00001d035726_P001, Zm00001d035725_P001, Zm00001d041984_P001, Zm00001d029585_P001, Zm00001d047331_P001, Zm00001d011793_P001
OG0000227	AT5G13330.1, AT2G33710.2, AT5G61890.1, AT5G07310.1	Zm00001d016616_P001
OG0000227	AT1G43160.1, AT5G50080.2, AT5G64750.1	Zm00001d023535_P001, Zm00001d053195_P002
OG0000227	AT1G28370.2, AT1G72360.2, AT3G16770.1	Zm00001d031673_P001
OG0000229	AT1G13290.1	Zm00001d020037_P001, Zm00001d005566_P001
OG0000229	AT1G08290.1, AT1G34790.1, AT1G51220.1, AT3G20880.1, AT3G57670.1	Zm00001d031416_P001, Zm00001d052883_P001, Zm00001d020923_P001, Zm00001d046774_P001, Zm00001d036812_P001
OG0000230	AT1G72230.1, AT1G22480.1	Zm00001d037194_P001, Zm00001d018118_P001, Zm00001d052191_P001, Zm00001d020794_P001, Zm00001d020793_P001
OG0000238	AT1G69960.1, AT1G10430.1, AT1G59830.1	Zm00001d016378_P002, Zm00001d046369_P002
OG0000238	AT2G42500.1, AT3G58500.1	Zm00001d013047_P002, Zm00001d034517_P001, Zm00001d048336_P003, Zm00001d027826_P001
OG0000239	AT5G43810.3	Zm00001d046438_P003, Zm00001d036917_P009
OG0000239	AT1G48410.2	Zm00001d014875_P001, Zm00001d026111_P014, Zm00001d002650_P003, Zm00001d011096_P059, Zm00001d035747_P027
OG0000240	AT3G42170.1	Zm00001d017846_P007, Zm00001d036093_P001, Zm00001d003194_P001, Zm00001d038470_P002, Zm00001d003128_P001, Zm00001d015283_P002, Zm00001d047922_P001, Zm00001d028972_P001, Zm00001d053219_P001, Zm00001d043354_P006, Zm00001d023717_P001, Zm00001d033903_P001, Zm00001d013336_P002, Zm00001d022534_P001
OG0000241	AT5G25930.1	Zm00001d038791_P001, Zm00001d023611_P001, Zm00001d012769_P001, Zm00001d003727_P001, Zm00001d043512_P001
OG0000249	AT2G32860.2, AT2G44480.3, AT3G60130.1, AT5G42260.1, AT5G44640.1, AT2G25630.1, AT2G44450.1	Zm00001d003316_P001
OG0000250	AT3G54420.1, AT2G43570.1, AT2G43580.1, AT3G47540.2, AT2G43590.1	Zm00001d000406_P001, Zm00001d003191_P001, Zm00001d003188_P001, Zm00001d025753_P001, Zm00001d003190_P001
OG0000251	AT1G55800.1, AT1G55803.1, AT1G55790.1, AT4G26485.1, AT2G11045.1, AT5G56075.1, AT5G25030.1, AT5G56060.1	Zm00001d020864_P001, Zm00001d020863_P001, Zm00001d029228_P001, Zm00001d051048_P001, Zm00001d023766_P001, Zm00001d029544_P001, Zm00001d009111_P001
OG0000252	AT2G36170.1, AT3G52590.1	Zm00001d005334_P001
OG0000253	AT5G38560.1	Zm00001d037464_P001, Zm00001d035774_P001, Zm00001d040127_P001, Zm00001d008433_P007
OG0000253	AT1G10620.1, AT1G23540.1, AT1G70460.1, AT1G70450.1	Zm00001d011450_P001
OG0000254	AT1G80110.1	Zm00001d018452_P001, Zm00001d053172_P001
OG0000255	AT3G07040.1	Zm00001d023923_P001, Zm00001d014654_P001, Zm00001d014652_P001, Zm00001d014650_P001, Zm00001d014649_P001
OG0000256	AT3G27880.1, AT5G62770.1	Zm00001d039058_P001, Zm00001d009612_P001, Zm00001d039057_P001, Zm00001d043974_P001, Zm00001d039112_P001, Zm00001d011451_P001, Zm00001d044100_P001
OG0000264	AT1G77690.1	Zm00001d053004_P001
OG0000264	AT2G21050.1	Zm00001d030310_P001, Zm00001d028401_P005
OG0000264	AT2G38120.1, AT5G01240.1	Zm00001d038275_P002, Zm00001d042809_P003
OG0000265	AT5G43580.1, AT5G43570.2, AT2G38900.2, AT2G38870.1	Zm00001d053934_P001
OG0000266	AT5G14670.1	Zm00001d008295_P002, Zm00001d013007_P001, Zm00001d038533_P001
OG0000266	AT3G62290.1	Zm00001d043113_P001
OG0000266	AT2G47170.2	Zm00001d019191_P007, Zm00001d005231_P006
OG0000267	AT3G60010.1, AT3G60020.1, AT2G25700.1, AT1G20140.1, AT1G75950.1, AT5G42190.1	Zm00001d022618_P001, Zm00001d049230_P001
OG0000268	AT4G02550.3	Zm00001d007335_P001
OG0000269	AT4G34139.1	Zm00001d006044_P001
OG0000270	AT1G65560.1	Zm00001d042555_P001
OG0000270	AT3G59845.1, AT5G16990.1, AT5G17000.1, AT5G16970.1, AT5G16980.2, AT1G26320.1, AT3G03080.1, AT5G37960.1, AT5G16960.2, AT5G37980.1, AT5G38000.1, AT5G37940.1	Zm00001d023990_P001
OG0000271	AT5G54000.2, AT1G49390.1, AT5G20550.1, AT5G20400.1	Zm00001d045145_P001, Zm00001d045141_P001, Zm00001d030548_P001
OG0000276	AT3G08500.1, AT5G12870.1	Zm00001d023931_P001
OG0000276	AT2G16720.1, AT4G34990.1, AT1G22640.1, AT4G09460.1, AT1G35515.1	Zm00001d038338_P001, Zm00001d004744_P001, Zm00001d053060_P001, Zm00001d041853_P001
OG0000277	AT1G64740.1	Zm00001d048065_P002
OG0000277	AT5G19780.1, AT5G19770.1	Zm00001d006651_P005, Zm00001d021891_P001
OG0000277	AT4G14960.2, AT1G04820.1, AT1G50010.1	Zm00001d013159_P001
OG0000278	AT4G10265.1, AT4G10270.1	Zm00001d002158_P001, Zm00001d002159_P001, Zm00001d002160_P001
OG0000279	AT1G34540.1, AT3G56630.1	Zm00001d045188_P001
OG0000280	AT3G02100.1	Zm00001d034067_P001, Zm00001d013246_P001, Zm00001d034066_P001
OG0000287	AT4G35020.2	Zm00001d018573_P002
OG0000287	AT1G20090.1, AT1G75840.1	Zm00001d015036_P005
OG0000289	AT3G17760.1	Zm00001d003531_P002, Zm00001d003522_P002
OG0000289	AT2G02010.2, AT2G02000.1, AT1G65960.2, AT5G17330.1	Zm00001d047981_P001, Zm00001d033805_P001
OG0000290	AT5G21274.1, AT3G43810.2, AT5G37780.3, AT3G56800.1, AT2G41110.2, AT2G27030.3	Zm00001d008278_P001, Zm00001d047597_P001, Zm00001d038545_P001
OG0000291	AT2G34300.3, AT1G29470.1, AT5G64030.1	Zm00001d004720_P001, Zm00001d041844_P021, Zm00001d002943_P002, Zm00001d012211_P008
OG0000292	AT2G44310.1	Zm00001d031404_P001, Zm00001d031380_P001, Zm00001d031375_P001, Zm00001d031396_P001, Zm00001d031410_P001, Zm00001d031409_P001, Zm00001d031367_P001
OG0000293	AT4G29110.1, AT4G32860.1, AT1G52140.1, AT3G16330.1	Zm00001d037743_P001, Zm00001d010001_P001, Zm00001d039412_P001, Zm00001d008866_P001, Zm00001d016271_P001, Zm00001d046281_P001
OG0000294	AT3G02875.1	Zm00001d015731_P001, Zm00001d019306_P001, Zm00001d019311_P001, Zm00001d012887_P001
OG0000298	AT4G34860.1, AT4G09510.1, AT1G35580.2, AT1G72000.1, AT1G22650.1	Zm00001d015094_P002, Zm00001d004804_P001, Zm00001d053017_P001, Zm00001d051666_P001, Zm00001d050716_P002, Zm00001d016768_P001
OG0000315	AT1G47480.1, AT1G49660.1, AT1G49650.1, AT1G49640.1, AT3G48700.1, AT3G48690.1, AT2G03550.1, AT1G19190.1	Zm00001d020744_P001, Zm00001d020742_P001, Zm00001d005910_P001, Zm00001d031805_P001, Zm00001d050493_P001
OG0000316	AT2G14740.1, AT2G14720.1	Zm00001d014303_P002, Zm00001d014302_P003
OG0000316	AT2G30290.2, AT3G52850.1	Zm00001d029056_P002, Zm00001d047522_P002, Zm00001d022439_P001, Zm00001d052354_P005, Zm00001d005060_P001, Zm00001d005062_P003
OG0000317	AT1G06400.1	Zm00001d046313_P001
OG0000317	AT4G18800.1, AT5G45750.1, AT3G15060.1, AT5G60860.1, AT4G18430.1, AT2G33870.1, AT1G28550.1	Zm00001d039016_P001, Zm00001d009572_P001
OG0000318	AT1G10000.1	Zm00001d010547_P001, Zm00001d014671_P001
OG0000319	AT5G08350.1, AT5G23370.1, AT5G23350.1, AT5G23360.1	Zm00001d002958_P001, Zm00001d025901_P001, Zm00001d017353_P001, Zm00001d051225_P001, Zm00001d013943_P001, Zm00001d015188_P001, Zm00001d005286_P001, Zm00001d032636_P001
OG0000329	AT2G45580.1, AT3G61040.1, AT3G61035.1, AT1G33730.1, AT1G33720.1, AT2G45550.1, AT2G45570.1, AT2G45560.1	Zm00001d028419_P001, Zm00001d030372_P001, Zm00001d032432_P001, Zm00001d013830_P001
OG0000330	AT3G51590.1, AT5G59320.1, AT5G59310.1, AT5G59330.1, AT3G51600.1, AT2G38530.1, AT2G15050.1, AT2G38540.1	Zm00001d044685_P001, Zm00001d023343_P002, Zm00001d044686_P001
OG0000331	AT3G28500.1, AT5G40040.1, AT3G44590.1, AT2G27720.2, AT2G27710.1	Zm00001d010128_P003, Zm00001d026578_P002, Zm00001d001899_P001, Zm00001d009653_P008
OG0000332	AT3G07970.1, AT2G41850.1, AT3G57510.1	Zm00001d013032_P001, Zm00001d034552_P001, Zm00001d034551_P001, Zm00001d034559_P001
OG0000333	AT2G29120.1, AT2G29100.2, AT2G29110.2	Zm00001d020563_P001
OG0000334	AT4G21760.2, AT1G61820.1, AT1G61810.3	Zm00001d025846_P001, Zm00001d003046_P001, Zm00001d003045_P001, Zm00001d003044_P001
OG0000346	AT1G06700.3, AT2G30740.5, AT2G30730.2, AT2G43230.2, AT3G59350.6	Zm00001d019515_P008, Zm00001d042500_P001, Zm00001d031689_P004, Zm00001d021136_P001
OG0000347	AT1G71930.2	Zm00001d002934_P001, Zm00001d050039_P001, Zm00001d034984_P001
OG0000347	AT2G18060.1, AT4G36160.2	Zm00001d048456_P001, Zm00001d027459_P001, Zm00001d048457_P001
OG0000347	AT5G66300.1	Zm00001d051294_P001
OG0000348	AT2G29130.1, AT5G60020.1	Zm00001d028599_P001, Zm00001d042905_P001, Zm00001d042906_P001, Zm00001d012408_P001
OG0000349	AT4G30880.1	Zm00001d041822_P001, Zm00001d012572_P001
OG0000350	AT3G11730.1	Zm00001d003588_P002, Zm00001d035741_P002
OG0000351	AT1G09880.3, AT4G24430.1, AT1G09910.1	Zm00001d049251_P005, Zm00001d052418_P001, Zm00001d015733_P001
OG0000352	AT4G10390.1, AT1G33260.1	Zm00001d032457_P001, Zm00001d013858_P001, Zm00001d051314_P001, Zm00001d017419_P001, Zm00001d002802_P001, Zm00001d025959_P001
OG0000353	AT4G20270.1	Zm00001d039218_P002
OG0000353	AT3G49670.1, AT5G65700.1	Zm00001d018752_P001, Zm00001d013162_P001, Zm00001d034240_P004
OG0000354	AT1G48910.1, AT1G21430.1	Zm00001d023718_P002, Zm00001d000445_P001, Zm00001d049077_P001
OG0000355	AT1G10530.1, AT1G60010.1, AT5G50090.1, AT5G62900.1	Zm00001d052277_P001, Zm00001d017998_P001, Zm00001d044783_P001, Zm00001d037251_P001, Zm00001d032324_P001, Zm00001d020348_P001
OG0000357	AT3G18170.2, AT3G18180.1	Zm00001d014722_P001, Zm00001d015186_P001, Zm00001d054000_P001, Zm00001d036122_P001, Zm00001d042490_P001
OG0000358	AT3G53230.1, AT3G09840.1, AT5G03340.1	Zm00001d050303_P001, Zm00001d027707_P001, Zm00001d048409_P001, Zm00001d014124_P001, Zm00001d032859_P006
OG0000359	AT5G13740.1, AT5G13750.1	Zm00001d005002_P002, Zm00001d052435_P001, Zm00001d005001_P001
OG0000360	AT5G37840.1	Zm00001d020417_P001, Zm00001d032233_P001, Zm00001d000380_P001, Zm00001d017943_P001, Zm00001d045644_P001, Zm00001d037329_P001
OG0000378	AT2G42600.1	Zm00001d053453_P002, Zm00001d016166_P001, Zm00001d046170_P001
OG0000378	AT1G53310.3, AT3G14940.1	Zm00001d012702_P008, Zm00001d020057_P004
OG0000379	AT2G19930.2, AT2G19920.2, AT2G19910.1	Zm00001d004416_P001, Zm00001d004419_P001, Zm00001d004418_P001, Zm00001d004415_P001
OG0000380	AT2G45630.2, AT5G28310.1	Zm00001d008883_P001, Zm00001d004451_P001, Zm00001d024907_P001, Zm00001d024906_P001
OG0000381	AT2G25540.1, AT4G32410.1	Zm00001d039660_P003, Zm00001d037636_P001, Zm00001d009795_P001
OG0000381	AT5G05170.1	Zm00001d034553_P002, Zm00001d019149_P006, Zm00001d005250_P001
OG0000382	AT4G14690.1, AT3G22840.1	Zm00001d018940_P001, Zm00001d007827_P001
OG0000383	AT4G26483.1, AT5G04950.1, AT5G56080.1, AT1G56430.1, AT1G09240.1	Zm00001d033496_P001, Zm00001d013655_P001, Zm00001d022557_P001, Zm00001d047639_P004, Zm00001d047656_P001, Zm00001d047658_P001, Zm00001d047651_P001, Zm00001d028888_P001, Zm00001d028887_P001
OG0000384	AT4G16500.1, AT5G47550.1	Zm00001d029628_P001, Zm00001d029630_P001, Zm00001d029631_P001
OG0000385	AT5G62890.2, AT5G49990.3, AT1G60030.1, AT1G10540.1	Zm00001d012935_P004, Zm00001d032322_P001, Zm00001d020345_P001, Zm00001d018001_P001
OG0000386	AT1G48470.1, AT3G17820.1	Zm00001d033747_P001, Zm00001d051804_P001, Zm00001d017958_P002
OG0000387	AT3G21690.1, AT1G11670.1, AT1G61890.1	Zm00001d021629_P003, Zm00001d006493_P001, Zm00001d013809_P002, Zm00001d033061_P002, Zm00001d033063_P001, Zm00001d013811_P001, Zm00001d013810_P001, Zm00001d033062_P001
OG0000388	AT3G47790.1, AT5G61700.1, AT5G61740.1, AT3G47780.1, AT3G47740.1, AT3G47770.2, AT3G47750.1, AT3G47760.3	Zm00001d016396_P001, Zm00001d016395_P001, Zm00001d053603_P005, Zm00001d050259_P002
OG0000389	AT3G46060.1, AT3G53610.3, AT5G59840.1	Zm00001d034638_P001, Zm00001d038380_P001, Zm00001d010538_P005
OG0000390	AT5G48890.1	Zm00001d018816_P001, Zm00001d013118_P001, Zm00001d034359_P001, Zm00001d031079_P001
OG0000398	AT3G10660.1, AT5G04870.1	Zm00001d040996_P003, Zm00001d034372_P001, Zm00001d013109_P002
OG0000398	AT2G38910.1	Zm00001d007912_P009, Zm00001d034376_P001, Zm00001d013105_P004
OG0000400	AT2G40610.1, AT5G05290.1, AT3G29030.1, AT5G56320.3, AT1G26770.2, AT2G03090.1, AT1G69530.3	Zm00001d018031_P001, Zm00001d043047_P001, Zm00001d038476_P001
OG0000401	AT3G18040.3, AT1G18150.2, AT1G73670.1	Zm00001d039105_P001, Zm00001d011465_P001
OG0000401	AT2G01450.1	Zm00001d053997_P003, Zm00001d036448_P019, Zm00001d014726_P003
OG0000402	AT5G03840.1	Zm00001d025346_P001, Zm00001d003804_P001, Zm00001d050649_P001
OG0000402	AT2G27550.1	Zm00001d023420_P001, Zm00001d044705_P001, Zm00001d052537_P001
OG0000403	AT2G31050.1	Zm00001d019726_P001, Zm00001d019725_P001, Zm00001d024691_P001
OG0000404	AT5G09550.1	Zm00001d029596_P001
OG0000404	AT2G44100.1, AT3G59920.1	Zm00001d005498_P001, Zm00001d010251_P003, Zm00001d010255_P001
OG0000405	ATMG00860.1	Zm00001d041855_P006, Zm00001d009824_P002
OG0000406	AT4G07960.1, AT3G07330.1	Zm00001d034205_P001, Zm00001d038676_P001, Zm00001d043336_P001, Zm00001d012666_P003
OG0000407	AT5G35525.1, AT1G14880.1, AT1G14870.1, AT1G68610.1	Zm00001d012899_P001, Zm00001d034745_P001, Zm00001d012900_P001
OG0000408	AT1G68825.1, AT3G25717.1, AT1G67265.1, AT5G16023.1, AT3G02493.1, AT3G18518.1, AT3G55515.1	Zm00001d020028_P001
OG0000409	AT5G28780.1, AT3G30739.1	Zm00001d018851_P001
OG0000410	AT5G52640.1	Zm00001d024903_P001
OG0000410	AT5G56000.1, AT5G56030.2, AT5G56010.1	Zm00001d020898_P002, Zm00001d006008_P001, Zm00001d052855_P001, Zm00001d031332_P007
OG0000411	AT5G10440.1, AT5G65420.3	Zm00001d052185_P001, Zm00001d018128_P001, Zm00001d020772_P001, Zm00001d005928_P002, Zm00001d032050_P001, Zm00001d031837_P001, Zm00001d050475_P001
OG0000412	AT5G52230.1	Zm00001d025128_P004, Zm00001d033074_P001, Zm00001d041333_P001, Zm00001d008886_P001
OG0000413	AT5G12340.2	Zm00001d007083_P001, Zm00001d047458_P001, Zm00001d042063_P001, Zm00001d009975_P001, Zm00001d038070_P001
OG0000427	AT2G27880.1	Zm00001d013542_P003, Zm00001d033518_P001, Zm00001d007786_P001, Zm00001d013063_P001
OG0000428	AT3G11170.1, AT5G05580.1	Zm00001d047743_P001, Zm00001d028742_P001, Zm00001d007228_P001
OG0000428	AT2G29980.1	Zm00001d005095_P001, Zm00001d044605_P001
OG0000429	AT5G42200.1, AT2G18670.1, AT4G30370.1	Zm00001d037300_P001, Zm00001d017923_P001
OG0000430	AT2G38320.1	Zm00001d035385_P001, Zm00001d023225_P001, Zm00001d052318_P002
OG0000431	AT3G44326.1, AT2G36090.1, AT2G27310.1	Zm00001d016745_P001, Zm00001d003769_P001, Zm00001d025360_P001, Zm00001d004895_P001, Zm00001d052578_P001
OG0000433	AT2G30110.1, AT5G06460.1	Zm00001d022578_P001, Zm00001d028771_P001, Zm00001d005085_P002, Zm00001d023222_P024, Zm00001d052314_P001
OG0000434	AT4G16830.1, AT4G17520.1	Zm00001d038095_P001, Zm00001d009740_P004, Zm00001d041529_P001, Zm00001d044407_P001, Zm00001d043632_P001, Zm00001d043625_P002
OG0000435	AT4G33280.3	Zm00001d030908_P001, Zm00001d030907_P001
OG0000436	AT1G76240.1	Zm00001d036373_P001, Zm00001d036376_P001, Zm00001d014834_P001
OG0000437	AT5G06960.1, AT3G12250.4, AT5G06950.5	Zm00001d010658_P001, Zm00001d008225_P001, Zm00001d022542_P002
OG0000438	AT3G11910.1, AT5G06600.1	Zm00001d043312_P001, Zm00001d007904_P003, Zm00001d018859_P010, Zm00001d041035_P002, Zm00001d023640_P004
OG0000439	AT5G09360.1, AT5G48100.1	Zm00001d052243_P001, Zm00001d018064_P001
OG0000440	AT5G11790.1	Zm00001d039488_P002, Zm00001d008805_P002, Zm00001d046218_P001, Zm00001d053563_P002, Zm00001d016308_P003
OG0000452	AT1G04220.1, AT5G43760.1	Zm00001d048953_P001
OG0000452	AT2G26640.1	Zm00001d016438_P001, Zm00001d046444_P001, Zm00001d039094_P001
OG0000453	AT2G28305.1, AT2G37210.2, AT3G53450.1	Zm00001d003013_P001
OG0000453	AT5G06300.1	Zm00001d014016_P001
OG0000455	AT2G39060.1, AT3G48740.1, AT5G23660.1, AT4G25010.1, AT5G50800.1	Zm00001d049252_P001, Zm00001d007365_P001, Zm00001d023677_P001, Zm00001d023673_P001, Zm00001d041067_P001
OG0000456	AT3G49470.2, AT4G10480.1, AT1G33040.1	Zm00001d048479_P002
OG0000456	AT3G12390.1, AT5G13850.1	Zm00001d029173_P004, Zm00001d047477_P001, Zm00001d049830_P002
OG0000457	AT4G31060.1	Zm00001d031498_P001, Zm00001d031499_P001, Zm00001d031500_P001, Zm00001d031501_P001
OG0000458	AT1G54740.1, AT3G63020.1	Zm00001d003777_P001, Zm00001d016703_P001
OG0000458	AT5G22390.1	Zm00001d004903_P001
OG0000459	AT3G50940.1, AT3G50930.1	Zm00001d039184_P001, Zm00001d044416_P001, Zm00001d039183_P001, Zm00001d009732_P001, Zm00001d009734_P001, Zm00001d016524_P001
OG0000460	AT5G20950.3, AT5G20940.1	Zm00001d053982_P001, Zm00001d034015_P005
OG0000481	AT2G18328.1	Zm00001d017782_P001
OG0000481	AT1G19510.1, AT1G75250.1, AT2G21650.1, AT4G39250.1, AT4G36570.1	Zm00001d039118_P001, Zm00001d044117_P001
OG0000482	AT2G47650.2, AT3G62830.1	Zm00001d040667_P001, Zm00001d009908_P005, Zm00001d037934_P011
OG0000483	AT2G35650.1, AT4G16590.1, AT5G16190.4, AT1G24070.1, AT4G13410.1, AT1G23480.2, AT3G56000.1	Zm00001d005305_P001, Zm00001d043716_P001, Zm00001d043714_P001, Zm00001d043719_P001
OG0000483	AT5G03760.1, AT5G22740.1	Zm00001d046681_P001, Zm00001d053696_P003
OG0000484	AT1G19910.1, AT2G16510.1, AT4G34720.1, AT4G38920.1, AT1G75630.2	Zm00001d023542_P001, Zm00001d004821_P002, Zm00001d053010_P001, Zm00001d041882_P002
OG0000485	AT2G46400.1	Zm00001d050247_P001, Zm00001d032265_P001, Zm00001d020136_P001, Zm00001d005622_P001, Zm00001d020137_P001
OG0000486	AT4G33510.1, AT4G39980.1, AT1G22410.1	Zm00001d022181_P004, Zm00001d006900_P004
OG0000488	AT4G26510.2, AT1G55810.5	Zm00001d054105_P012
OG0000488	AT3G27440.1, AT3G27190.1, AT5G40870.1	Zm00001d031602_P002, Zm00001d006084_P003
OG0000489	AT4G38420.1, AT4G28090.1	Zm00001d026132_P001
OG0000489	AT1G21850.1, AT1G21860.1, AT1G41830.1, AT1G76160.1, AT4G22010.1	Zm00001d021599_P002, Zm00001d014366_P002
OG0000490	AT1G09140.1	Zm00001d040672_P013, Zm00001d037925_P006, Zm00001d047498_P003
OG0000491	AT5G15490.1, AT3G29360.1, AT5G39320.1, AT1G26570.1	Zm00001d034072_P001, Zm00001d013245_P001, Zm00001d033188_P001
OG0000492	AT1G49770.1	Zm00001d003677_P003, Zm00001d035154_P001, Zm00001d035155_P001
OG0000493	AT1G05835.1	Zm00001d007347_P001, Zm00001d007349_P001, Zm00001d049242_P001
OG0000494	AT3G28345.1, AT3G28415.2, AT3G28380.1, AT3G28360.1, AT3G28390.1	Zm00001d016794_P001, Zm00001d053706_P002
OG0000495	AT3G48870.3, AT5G50920.1	Zm00001d024009_P001, Zm00001d025273_P019, Zm00001d003894_P004
OG0000496	AT5G20820.1	Zm00001d050093_P001, Zm00001d032094_P001, Zm00001d032091_P001, Zm00001d032088_P001, Zm00001d020605_P001, Zm00001d005802_P001
OG0000497	AT5G57330.1	Zm00001d001999_P009, Zm00001d053757_P002, Zm00001d024408_P005, Zm00001d050208_P003
OG0000515	AT3G18830.1, AT2G16130.1, AT2G16120.1	Zm00001d006688_P001, Zm00001d021936_P002, Zm00001d021938_P001, Zm00001d006697_P001, Zm00001d021942_P001, Zm00001d021935_P001
